time,UAV_NED_x,UAV_NED_y,UAV_NED_z,distanceToObst,riskID,risk_type,pos_0,pos_1,pos_2,controller_mode,groundspeed,course,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5
1744878806032573.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,354.621,1.0472
1744878806053687.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806053687.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,354.621,1.0472
1744878806074371.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806074371.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,354.621,1.0472
1744878806097275.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806097275.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,354.621,1.0472
1744878806118146.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806118146.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,354.621,1.0472
1744878806138903.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806138903.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,357.94,1.0472
1744878806159713.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806159713.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,357.94,1.0472
1744878806180337.0,453.676,-1355.8,0.160048,1271.79,103.0,0.0,-210.978,-2440.1,0.469502,3.0,0.0,0.0,-420.841,-4879.64,1.87751,-1.0,353.226,1.0472
1744878806180337.0,453.676,-1355.8,0.160048,2079.84,101.0,0.0,-1320.97,-2440.41,0.603288,3.0,0.0,0.0,-2641.24,-4880.9,2.41292,-1.0,357.94,1.0472
